"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.474365917E0,-1.495679757E-1,-7.159979886E-1,-8.025934982E-1,1.085900558E0
9.484295917E0,-2.318391039E-1,-7.721295047E-1,-7.932630962E-1,1.131017101E0
9.494226917E0,-3.081163245E-1,-7.882602185E-1,-8.864899331E-1,1.225624022E0
9.504156917E0,-3.336799859E-1,-7.783784240E-1,-1.013742303E0,1.320942376E0
9.514086917E0,-3.515865722E-1,-8.312050939E-1,-1.142401512E0,1.455883320E0
9.524017917E0,-2.965601067E-1,-8.177389562E-1,-1.316835065E0,1.578195009E0
9.533947917E0,-2.047865953E-1,-7.718254495E-1,-1.555225462E0,1.748250072E0
9.543877917E0,-1.470487028E-1,-7.792525828E-1,-1.751443402E0,1.922605497E0
9.553807917E0,-1.054607470E-1,-7.619559342E-1,-1.794244435E0,1.952181321E0
9.563738917E0,-5.019089118E-2,-6.464395112E-1,-1.793969032E0,1.907545033E0
9.573668917E0,-3.455704451E-4,-5.835187930E-1,-1.751184955E0,1.845844806E0
9.583598917E0,5.018420342E-2,-4.973764426E-1,-1.667597837E0,1.740914796E0
9.593529917E0,8.345745519E-2,-4.120959717E-1,-1.501218824E0,1.558988837E0
9.603459917E0,8.408763885E-2,-3.433882642E-1,-1.326537350E0,1.372839237E0
9.613389917E0,6.715512559E-2,-2.133795172E-1,-1.249990280E0,1.269848940E0
9.623320917E0,1.442522720E-2,-9.793326080E-2,-1.160702713E0,1.164916219E0
9.633250917E0,-1.028491612E-1,-2.974478602E-3,-9.911714655E-1,9.964977027E-1
9.643180917E0,-1.977051786E-1,1.096130741E-1,-8.422902453E-1,8.720981716E-1
9.653110917E0,-2.563466120E-1,2.205943966E-1,-6.832103115E-1,7.623331313E-1
9.663041917E0,-2.905335277E-1,2.931752998E-1,-5.474712932E-1,6.856284008E-1
9.672971917E0,-2.752979861E-1,3.724506801E-1,-4.185594839E-1,6.242599874E-1
9.682901917E0,-1.222101693E-1,4.866000241E-1,-3.125997502E-1,5.911290153E-1
9.692832917E0,-1.777568176E-2,5.448897475E-1,-1.545500958E-1,5.666626368E-1
9.702762917E0,4.831437349E-2,5.826797175E-1,-7.319486082E-2,5.892430904E-1
9.712692917E0,7.597031482E-3,6.598366517E-1,-9.273684025E-2,6.663649476E-1
9.722623917E0,-4.745468661E-2,6.940083647E-1,-1.152082747E-1,7.051046051E-1
9.732553917E0,-3.454388827E-2,7.339764225E-1,-1.144978380E-1,7.436561194E-1
9.742483917E0,7.326082472E-2,7.732761437E-1,-9.061020792E-2,7.820059799E-1
9.752413917E0,1.746598399E-1,7.668108773E-1,7.036539316E-3,7.864823546E-1
9.762344917E0,2.599036194E-1,6.958128154E-1,1.523866260E-1,7.582394406E-1
9.772274917E0,2.653013304E-1,7.139000076E-1,3.260781670E-1,8.284714767E-1
9.782204917E0,2.877173625E-1,7.564531195E-1,4.196780562E-1,9.116645620E-1
9.792135917E0,2.858345956E-1,7.979040313E-1,4.713937551E-1,9.698269596E-1
9.802065917E0,2.919421220E-1,8.254882711E-1,3.562217331E-1,9.452803878E-1
9.811995917E0,1.966849856E-1,7.589241529E-1,4.445404172E-1,9.012585843E-1
9.821926917E0,2.949627936E-2,6.130092251E-1,8.611100936E-1,1.057431290E0
9.831856917E0,-1.141437891E-1,6.105440390E-1,1.573530171E0,1.691682602E0
9.841786917E0,-7.508230548E-2,7.703151137E-1,2.350357329E0,2.474510517E0
9.851716917E0,1.723547213E-1,8.627005363E-1,2.923179810E0,3.052693658E0
9.861647917E0,5.647780283E-1,8.921213865E-1,3.083083616E0,3.258873943E0
9.871577917E0,9.604268056E-1,8.808590645E-1,2.906632774E0,3.185411500E0
9.881507917E0,1.154840733E0,7.873989236E-1,2.581283755E0,2.935418200E0
9.891438917E0,1.150334137E0,7.054800171E-1,2.013157758E0,2.423587184E0
9.901368917E0,9.475393961E-1,5.454768080E-1,1.243790478E0,1.656016488E0
9.911298917E0,6.708966601E-1,4.419424993E-1,3.882428402E-1,8.922712615E-1
9.921229917E0,4.452909073E-1,4.272478616E-1,-2.922800910E-1,6.828267562E-1
9.931159917E0,2.787981659E-1,3.417802799E-1,-6.306625539E-1,7.695956301E-1
9.941089917E0,1.846402330E-1,2.490469480E-1,-8.354729766E-1,8.911405571E-1
9.951019917E0,2.834562041E-1,1.696821052E-1,-7.753127289E-1,8.427628753E-1
9.960950917E0,4.765594777E-1,1.127775872E-1,-4.760615873E-1,6.829804938E-1
9.970880917E0,5.792126110E-1,2.096051395E-2,-1.231885546E-1,5.925386164E-1
9.980810917E0,6.441569044E-1,-1.223132265E-1,3.075559419E-1,7.242163352E-1
9.990741917E0,7.431502654E-1,-2.945289302E-1,6.404122013E-1,1.024278964E0
1.000067192E1,8.403328899E-1,-4.425728291E-1,8.224062037E-1,1.256336754E0
1.001060192E1,8.730637027E-1,-5.923445803E-1,7.247471774E-1,1.279988594E0
1.002053292E1,8.599728101E-1,-7.688088709E-1,4.029684681E-1,1.221885388E0
1.003046292E1,7.862910224E-1,-9.303387880E-1,-2.824848354E-2,1.218434163E0
1.004039292E1,6.692157318E-1,-1.050556372E0,-5.528671038E-1,1.362784070E0
1.005032292E1,5.414249799E-1,-1.121166179E0,-9.990102428E-1,1.596300747E0
1.006025392E1,4.021064423E-1,-1.193265857E0,-1.364135531E0,1.856458656E0
1.007018392E1,2.481460382E-1,-1.193496237E0,-1.639559854E0,2.043077639E0
1.008011392E1,1.092236495E-1,-1.173970045E0,-1.818099321E0,2.166938073E0
1.009004492E1,5.677514836E-2,-1.154031039E0,-1.926956350E0,2.246813707E0
1.009997492E1,3.850245327E-3,-1.059165813E0,-1.971595749E0,2.238087764E0
1.010990492E1,-9.327536881E-2,-1.002834907E0,-1.951269658E0,2.195866895E0
1.011983592E1,-1.876872171E-1,-9.240553701E-1,-1.904296051E0,2.124958415E0
1.012976592E1,-2.658990620E-1,-8.621047050E-1,-1.848184415E0,2.056626477E0
1.013969592E1,-2.472755340E-1,-7.786760473E-1,-1.695094954E0,1.881708925E0
1.014962592E1,-1.911702573E-1,-7.484307396E-1,-1.499324911E0,1.686614902E0
1.015955692E1,-1.450334600E-1,-7.833280921E-1,-1.356190335E0,1.572860397E0
1.016948663E1,-1.800736307E-1,-7.719260216E-1,-1.219036875E0,1.454079502E0
1.017941663E1,-2.670559336E-1,-6.971290237E-1,-1.045460524E0,1.284638258E0
1.018934762E1,-3.015466122E-1,-6.329599249E-1,-7.995529461E-1,1.063415977E0
1.019927762E1,-3.348374422E-1,-5.580108994E-1,-5.046076941E-1,8.234811483E-1
1.020920762E1,-3.460870466E-1,-4.359894490E-1,-2.966637486E-1,6.307712923E-1
1.021913863E1,-3.376284644E-1,-3.361938500E-1,-1.753422099E-1,5.077048112E-1
1.022906863E1,-3.698312737E-1,-2.598900247E-1,-1.037617654E-1,4.637720344E-1
1.023899863E1,-4.670261773E-1,-1.816952097E-1,-1.802462697E-2,5.014493860E-1
1.024892962E1,-5.589727664E-1,-8.377598226E-2,8.985708654E-2,5.723139565E-1
1.025885962E1,-5.629134243E-1,1.976534307E-2,2.975905323E-1,6.370418487E-1
1.026878962E1,-5.214706255E-1,1.660305190E-1,4.476628304E-1,7.070358946E-1
1.027871962E1,-4.014163247E-1,2.933384371E-1,7.064184952E-1,8.638342403E-1
1.028865063E1,-3.551479650E-1,3.554972631E-1,8.994438547E-1,1.030294923E0
1.029858063E1,-3.260275885E-1,4.352684873E-1,1.038001231E0,1.171835825E0
1.030851063E1,-2.904953746E-1,5.470900548E-1,1.135468469E0,1.293438724E0
1.031844163E1,-3.611684775E-1,6.632169271E-1,9.646900105E-1,1.225122924E0
1.032837163E1,-5.168788071E-1,6.618884397E-1,9.505327320E-1,1.268373952E0
1.033830163E1,-5.413523282E-1,5.697690654E-1,1.187482376E0,1.424013175E0
1.034823262E1,-5.782182920E-1,4.911672843E-1,1.691548617E0,1.853892775E0
1.035816262E1,-7.703569213E-1,4.395942575E-1,2.106840677E0,2.285928813E0
1.036809262E1,-9.961073926E-1,4.124503130E-1,2.505458817E0,2.727575678E0
1.037802363E1,-1.100275686E0,4.772737151E-1,2.961131163E0,3.194791785E0
1.038795363E1,-1.157587024E0,6.719514978E-1,3.264052017E0,3.527826825E0
1.039788363E1,-1.285083807E0,7.315486586E-1,3.287754875E0,3.604987649E0
1.040781363E1,-1.269654467E0,7.158366054E-1,3.107865871E0,3.432677494E0
1.041774462E1,-1.122379915E0,6.548665184E-1,2.752103729E0,3.043462134E0
1.042767462E1,-7.773282641E-1,6.360256201E-1,2.303153926E0,2.512625286E0
1.043760462E1,-5.195188250E-1,4.695758557E-1,1.920294617E0,2.043999196E0
1.044753563E1,-2.740960544E-1,3.809963858E-1,1.514988433E0,1.586025486E0
1.045746563E1,-1.392875473E-1,2.474769706E-1,1.090391698E0,1.126765250E0
1.046739563E1,-3.407362595E-2,1.158766115E-1,6.750516915E-1,6.857719645E-1
1.047732662E1,5.950272828E-2,-2.878467321E-2,3.315458983E-1,3.380707245E-1
1.048725662E1,8.237411231E-2,-1.957478231E-1,6.232781053E-2,2.213311108E-1
1.049718662E1,3.048592061E-2,-2.773527342E-1,-1.450495398E-1,3.144730506E-1
1.050711662E1,-1.171194372E-1,-3.759081388E-1,-3.403114593E-1,5.204188512E-1
1.051704763E1,-2.793393988E-1,-4.924934328E-1,-5.370784521E-1,7.804060128E-1
1.052697763E1,-3.680041650E-1,-5.679850799E-1,-6.869858587E-1,9.643566179E-1
1.053690763E1,-4.663671961E-1,-6.433942813E-1,-8.836405849E-1,1.188391874E0
1.054683862E1,-4.640379578E-1,-7.882871157E-1,-1.058094018E0,1.398674642E0
1.055676862E1,-4.116245399E-1,-9.158213210E-1,-1.182190061E0,1.551043775E0
1.056669862E1,-3.373697251E-1,-9.815522110E-1,-1.384773864E0,1.730566880E0
1.057662962E1,-2.254123561E-1,-1.098153293E0,-1.688410417E0,2.026692162E0
1.058655962E1,-7.812026292E-2,-1.214738002E0,-1.925914961E0,2.278341420E0
1.059648962E1,1.159702400E-1,-1.289465418E0,-2.029831678E0,2.407568649E0
1.060642063E1,2.920985350E-1,-1.338838722E0,-2.045550163E0,2.462130408E0
1.061635063E1,4.524319656E-1,-1.328267541E0,-2.048122938E0,2.482699521E0
1.062628063E1,6.057143120E-1,-1.292663260E0,-2.068653097E0,2.513402826E0
1.063621063E1,7.803369489E-1,-1.258734207E0,-2.079104995E0,2.552648651E0
1.064614162E1,9.331083948E-1,-1.208311327E0,-2.000841767E0,2.516758891E0
1.065607162E1,1.011437769E0,-1.134401937E0,-1.945417179E0,2.468708593E0
1.066600162E1,9.726764300E-1,-1.076802185E0,-1.938944896E0,2.421798855E0
1.067593263E1,9.031953552E-1,-9.889126861E-1,-1.942218753E0,2.359221022E0
1.068586263E1,8.528456390E-1,-8.880300897E-1,-1.877112930E0,2.244882196E0
1.069579263E1,8.049442251E-1,-7.990927702E-1,-1.614563591E0,1.973144711E0
1.070572362E1,7.595756789E-1,-6.456378579E-1,-1.287140565E0,1.628046157E0
1.071565362E1,6.757287991E-1,-4.564020789E-1,-1.039833164E0,1.321425471E0
1.072558362E1,5.331551166E-1,-3.265564692E-1,-7.349260104E-1,9.648884633E-1
1.073551463E1,3.293850598E-1,-1.670140207E-1,-5.197800493E-1,6.376201850E-1
1.074544463E1,1.325508240E-1,-3.742218018E-3,-3.233954644E-1,3.495258954E-1
1.075537463E1,-2.445597947E-2,1.437625676E-1,-2.240419149E-1,2.673210625E-1
1.076530463E1,-6.340011679E-2,2.537679899E-1,-2.290664274E-1,3.476912361E-1
1.077523562E1,-2.166174129E-2,3.316359454E-1,-3.422913265E-1,4.770901210E-1
1.078516562E1,1.102802414E-1,3.746580040E-1,-5.469877285E-1,6.721055920E-1
1.079509562E1,2.680827047E-1,3.780961668E-1,-6.893387783E-1,8.306702108E-1
1.080502663E1,3.889851442E-1,4.414641970E-1,-7.593837440E-1,9.606579778E-1
1.081495663E1,4.011917916E-1,5.012508076E-1,-5.525683111E-1,8.470767169E-1
1.082488663E1,2.238321461E-1,4.843008989E-1,-1.980972344E-1,5.691139645E-1
1.083481763E1,1.009806834E-1,5.182357997E-1,2.629621518E-1,5.898428060E-1
1.084474763E1,4.770348564E-2,5.102713072E-1,7.155272877E-1,8.801316544E-1
1.085467763E1,1.792311931E-1,5.574203306E-1,9.345639861E-1,1.102837744E0
1.086460862E1,4.138801034E-1,7.180614710E-1,9.265106159E-1,1.243113405E0
1.087453862E1,6.020955433E-1,7.574237573E-1,9.851020557E-1,1.380809853E0
1.088446862E1,6.264275618E-1,6.427551806E-1,1.242933276E0,1.533110838E0
1.089439963E1,3.458502709E-1,2.469378573E-1,1.970142716E0,2.015453556E0
1.090432963E1,-8.745475799E-2,-5.342483997E-2,2.774354723E0,2.776246869E0
1.091425963E1,-3.118121302E-1,-1.371289015E-1,3.408998061E0,3.425974157E0
1.092418963E1,-2.183915677E-1,-7.403685987E-2,3.897653967E0,3.904469590E0
1.093412062E1,1.293188486E-2,3.840158880E-2,4.122306331E0,4.122505476E0
1.094405062E1,2.012841131E-1,5.627418816E-2,4.103699321E0,4.109018155E0
1.095398062E1,3.524755682E-1,-1.108351421E-1,3.870642754E0,3.888238519E0
1.096391163E1,5.044384173E-1,-3.169015467E-1,3.438857453E0,3.490075255E0
1.097384163E1,6.377818313E-1,-4.403158039E-1,2.949284120E0,3.049413139E0
1.098377163E1,6.686479671E-1,-5.140404224E-1,2.576997746E0,2.711502359E0
1.099370262E1,5.280428959E-1,-5.967785239E-1,2.363710030E0,2.494413561E0
1.100363262E1,2.086770402E-1,-7.108179402E-1,2.234307640E0,2.353919897E0
1.101356262E1,-6.010294497E-2,-7.506415719E-1,2.066200190E0,2.199149462E0
1.102349363E1,-2.299773870E-1,-8.259484470E-1,2.072139207E0,2.242507821E0
1.103342363E1,-3.746911139E-1,-1.049075273E0,2.136761464E0,2.409709923E0
1.104335363E1,-3.578889205E-1,-1.226684448E0,2.022495176E0,2.392347373E0
1.105328462E1,-2.768212223E-1,-1.422925776E0,1.762858921E0,2.282327612E0
1.106321462E1,-3.050020243E-1,-1.675309145E0,1.381494160E0,2.192763800E0
1.107314462E1,-3.543604182E-1,-1.854159685E0,9.229689574E-1,2.101273694E0
1.108307462E1,-4.016970641E-1,-1.969155121E0,4.664797550E-1,2.063137364E0
1.109300563E1,-4.884014051E-1,-2.002998805E0,2.890021420E-1,2.081841104E0
1.110293563E1,-5.223924391E-1,-2.047525937E0,1.702054310E-1,2.119959012E0
1.111286562E1,-5.382150047E-1,-2.089884337E0,6.287627935E-2,2.158991746E0
1.112279663E1,-4.755291253E-1,-2.123747901E0,1.150673568E-2,2.176365204E0
1.113272663E1,-3.931373251E-1,-2.205856842E0,-5.367159247E-3,2.240622720E0
1.114265663E1,-2.934201519E-1,-2.305213315E0,-8.254748225E-2,2.325278027E0
1.115258762E1,-2.285637861E-1,-2.336592398E0,-2.424454415E-1,2.360229911E0
1.116251762E1,-2.986233699E-1,-2.401963100E0,-2.770194429E-1,2.436255820E0
1.117244767E1,-4.196247004E-1,-2.413960417E0,-2.429868937E-1,2.462180419E0
1.118237867E1,-4.923867211E-1,-2.319470581E0,-8.622362673E-2,2.372724800E0
1.119230867E1,-5.759900643E-1,-2.238590140E0,5.581693590E-2,2.312177740E0
1.120223867E1,-6.401075613E-1,-2.172371008E0,1.446683013E-1,2.269330827E0
1.121216967E1,-6.423590317E-1,-2.158150579E0,9.280408323E-2,2.253630770E0
1.122209967E1,-6.670117700E-1,-2.131287886E0,5.882298946E-3,2.233232490E0
1.123202967E1,-6.701415653E-1,-2.068184150E0,-2.927700877E-3,2.174047830E0
1.124195967E1,-6.019256817E-1,-2.023398571E0,8.184055388E-2,2.112617850E0
1.125189067E1,-4.940484998E-1,-1.996061668E0,1.055773258E-1,2.059002835E0
1.126182067E1,-3.187112600E-1,-1.879827792E0,-1.303437924E-1,1.911104105E0
1.127175067E1,-1.889005143E-1,-1.816038762E0,-3.495711100E-1,1.858999772E0
1.128168167E1,-1.546316645E-1,-1.775170233E0,-4.180542845E-1,1.830275852E0
1.129161167E1,-3.014973494E-1,-1.656427317E0,-2.041198665E-1,1.695970821E0
1.130154167E1,-6.285325594E-1,-1.562263171E0,2.176397985E-1,1.697965393E0
1.131147267E1,-9.075595707E-1,-1.481261693E0,7.958025420E-1,1.910785771E0
1.132140267E1,-9.873836392E-1,-1.395809314E0,1.343098419E0,2.174194898E0
1.133133267E1,-8.618578063E-1,-1.362159172E0,1.687133970E0,2.333387563E0
1.134126367E1,-5.835348728E-1,-1.370024847E0,1.677113011E0,2.242808303E0
1.135119367E1,-3.125474176E-1,-1.344685938E0,1.458320142E0,2.008124447E0
1.136112367E1,-1.910905159E-1,-1.293629805E0,1.160469409E0,1.748337183E0
1.137105467E1,-2.300927599E-1,-1.145147949E0,8.367552710E-1,1.436824933E0
1.138098467E1,-3.150984847E-1,-9.375700396E-1,5.878469020E-1,1.150603587E0
1.139091467E1,-3.803746806E-1,-7.016921908E-1,4.367168427E-1,9.098232954E-1
1.140084467E1,-4.195681286E-1,-4.347819990E-1,2.645847541E-1,6.596043460E-1
1.141077567E1,-4.533897395E-1,-2.559308749E-1,1.556680834E-1,5.434109135E-1
1.142070567E1,-4.850696616E-1,-1.767127973E-1,6.829430938E-2,5.207533985E-1
1.143063567E1,-4.897316466E-1,-8.230833113E-2,-1.270483017E-2,4.967626795E-1
1.144056667E1,-5.209111201E-1,-5.218406081E-2,-9.845541716E-3,5.236110254E-1
1.145049667E1,-5.775560948E-1,-2.582890570E-2,-2.689543784E-2,5.787586195E-1
1.146042667E1,-5.285493379E-1,1.389356911E-2,-3.981953859E-2,5.302292236E-1
1.147035767E1,-4.672757073E-1,1.626695395E-2,4.488322735E-2,4.697081056E-1
1.148028767E1,-3.907855750E-1,-5.484337449E-2,2.110312754E-1,4.474990062E-1
1.149021767E1,-3.294743760E-1,-9.443896472E-2,3.452488482E-1,4.864862276E-1
1.150014867E1,-2.660699469E-1,-1.021648908E-1,5.364984083E-1,6.075042581E-1
1.151007867E1,-2.165552862E-1,-1.639845783E-1,7.387050658E-1,7.870656314E-1
1.152000867E1,-1.627844372E-1,-2.281688797E-1,8.677314806E-1,9.118759417E-1
1.152993867E1,-1.276080264E-1,-2.807423651E-1,9.055729061E-1,9.566411931E-1
1.153986967E1,-9.870136566E-2,-3.239164513E-1,9.322134054E-1,9.918092862E-1
1.154979967E1,-1.102719091E-1,-3.633617681E-1,7.949932873E-1,8.810255362E-1
1.155972967E1,-1.809510054E-1,-4.586988652E-1,5.319381648E-1,7.253317355E-1
1.156966067E1,-1.966697828E-1,-5.218523026E-1,2.785613537E-1,6.233821115E-1
1.157959067E1,-1.160539283E-1,-5.438653153E-1,5.096608579E-2,5.584402720E-1
1.158952067E1,-5.673407167E-2,-5.769348282E-1,-3.586915970E-2,5.808262627E-1
1.159945167E1,1.442581192E-3,-5.963323814E-1,-3.101070821E-2,5.971398949E-1
1.160938167E1,1.004830123E-1,-6.055440849E-1,8.974423528E-2,6.203503061E-1
1.161931167E1,1.880236512E-1,-6.525942904E-1,2.443405241E-1,7.217579185E-1
1.162924267E1,3.365449753E-1,-6.624217057E-1,3.713899952E-1,8.306597168E-1
1.163917267E1,4.471514913E-1,-6.494239300E-1,4.532977921E-1,9.094914983E-1
1.164910267E1,5.590967274E-1,-6.571826005E-1,5.301261127E-1,1.012675573E0
1.165903267E1,6.664628626E-1,-6.315250182E-1,5.772090626E-1,1.084512286E0
1.166896367E1,7.136931624E-1,-5.780621713E-1,5.570496172E-1,1.074159243E0
1.167889367E1,6.376398902E-1,-5.168412387E-1,4.620744628E-1,9.419247872E-1
1.168882367E1,4.936725238E-1,-5.230042040E-1,4.512343097E-1,8.490337805E-1
1.169875467E1,2.913955535E-1,-4.551952136E-1,4.099067742E-1,6.783344415E-1
1.170868467E1,8.707468897E-2,-3.739692020E-1,3.940684211E-1,5.502044039E-1
1.171861467E1,-7.180044606E-2,-3.199502850E-1,3.693481475E-1,4.939043865E-1
1.172854567E1,-1.605638109E-1,-2.549017650E-1,3.064367849E-1,4.297198509E-1
1.173847567E1,-2.236939325E-1,-2.097788018E-1,2.822936314E-1,4.168162850E-1
1.174840567E1,-2.194435915E-1,-1.889603752E-1,2.752436435E-1,3.995254391E-1
1.175833667E1,-1.872293801E-1,-1.741271585E-1,1.890469140E-1,3.179840307E-1
1.176826667E1,-2.018908348E-1,-1.978902429E-1,1.139183789E-1,3.047914935E-1
1.177819667E1,-2.486531380E-1,-2.023639476E-1,5.665191829E-2,3.255595033E-1
1.178812767E1,-3.329535424E-1,-1.480865836E-1,3.596329987E-2,3.661708025E-1
1.179805767E1,-4.049236308E-1,-1.304145437E-1,8.911156654E-3,4.255003040E-1
1.180798767E1,-3.997055756E-1,-1.143294382E-1,-4.599302888E-2,4.182715939E-1
1.181791767E1,-4.143051960E-1,-1.439707285E-1,-1.252368343E-1,4.561366360E-1
1.182784867E1,-3.608578442E-1,-1.872050411E-1,-1.944164121E-1,4.506238480E-1
1.183777867E1,-2.975957217E-1,-2.383588225E-1,-2.444422656E-1,4.529129751E-1
1.184770867E1,-2.217834279E-1,-2.963310421E-1,-2.418770921E-1,4.421589116E-1
1.185763967E1,-1.153260961E-1,-3.075787461E-1,-1.501301855E-1,3.611701345E-1
1.186756967E1,-4.655553102E-2,-2.811581022E-1,-8.028811812E-2,2.960801881E-1
1.187749967E1,3.500713393E-2,-2.993768567E-1,1.188154221E-3,3.014189998E-1
1.188743067E1,5.588534832E-2,-3.167232066E-1,1.082085729E-1,3.393314855E-1
1.189736067E1,6.088807985E-2,-3.201911902E-1,1.414090633E-1,3.552833795E-1
1.190729067E1,3.047634579E-2,-2.968982220E-1,1.199632305E-1,3.216652585E-1
1.191722067E1,-1.828131974E-3,-2.713265938E-1,1.674677646E-1,3.188524968E-1
1.192715167E1,1.483160868E-2,-2.317450368E-1,2.232893783E-1,3.221550639E-1
1.193708167E1,4.931819424E-2,-2.098682642E-1,2.471056724E-1,3.279301540E-1
1.194701167E1,1.013339283E-1,-1.895345718E-1,2.516682547E-1,3.309514003E-1
1.195694267E1,1.416068454E-1,-1.735377592E-1,2.552508438E-1,3.395892309E-1
1.196687267E1,1.377041213E-1,-1.458897847E-1,1.829085070E-1,2.714807106E-1
1.197680267E1,1.492864323E-1,-1.337936497E-1,1.601681006E-1,2.565950116E-1
1.198673367E1,9.231569454E-2,-1.168624520E-1,1.235218459E-1,1.934855720E-1
1.199666367E1,1.664424554E-2,-1.230745339E-1,1.183277643E-1,1.715395920E-1
1.200659367E1,-5.298637189E-2,-8.965711176E-2,5.245127857E-2,1.166065604E-1
1.201652467E1,-6.562607870E-2,-7.354803264E-2,3.315371275E-4,9.857081326E-2
1.202645467E1,-4.787758648E-2,-8.602657557E-2,-9.302335382E-3,9.889068932E-2
1.203638467E1,-5.042784959E-3,-4.579188466E-2,-4.709464431E-2,6.588043642E-2
1.204631467E1,3.547695771E-2,1.279370785E-2,1.079512954E-2,3.922790219E-2
1.205624567E1,-8.311817050E-3,1.431690753E-2,-4.541941702E-2,4.834235810E-2
1.206617567E1,-1.237131961E-1,3.385537863E-4,-2.815025032E-2,1.268759477E-1
1.207610567E1,-8.877082005E-2,8.951794803E-2,4.473938584E-2,1.337734434E-1
1.208603667E1,-4.082957201E-2,8.311758578E-2,1.296941668E-1,1.593617392E-1
1.209596667E1,-5.237804219E-2,2.674867272E-2,1.270588267E-1,1.400103433E-1
1.210589667E1,-3.030494928E-2,4.732034683E-2,6.914917231E-2,8.910226263E-2
1.211582767E1,1.100299805E-3,4.066855431E-2,6.552740693E-2,7.712965077E-2
1.212575767E1,5.889169425E-3,3.294321299E-2,1.235832417E-1,1.280341955E-1
1.213568767E1,-5.335291922E-3,1.814800322E-2,1.027063429E-1,1.044337505E-1
1.214561867E1,-2.614962548E-2,2.456239879E-2,2.787718534E-2,4.543403801E-2
1.215554867E1,-3.736633927E-2,3.765899241E-2,-1.308840752E-2,5.464201159E-2
1.216547867E1,-3.313602492E-2,8.855725050E-2,-6.079700947E-2,1.124128957E-1
1.217540913E1,-1.417603348E-1,6.916846812E-2,-7.840063691E-2,1.761446263E-1
1.218534012E1,-2.430510668E-1,6.665475011E-2,-7.215698004E-2,2.621513047E-1
1.219527012E1,-2.734951068E-1,9.255616128E-2,-1.226570427E-1,3.137052224E-1
1.220520012E1,-2.931585621E-1,6.012808800E-2,-9.830163538E-2,3.149929222E-1
1.221513113E1,-2.779335089E-1,3.156327009E-2,-1.313401580E-2,2.800281732E-1
1.222506113E1,-2.325874744E-1,4.398743391E-2,1.395204127E-2,2.371212497E-1
1.223499113E1,-1.886737885E-1,5.403002679E-2,3.741984129E-2,1.997931100E-1
1.224492212E1,-1.287322998E-1,5.034160316E-2,5.463813722E-2,1.486324596E-1
1.225485212E1,-7.195598200E-2,2.415835619E-2,-3.488098025E-2,8.353425826E-2
1.226478212E1,-7.646937467E-2,-3.642815351E-4,-1.585080761E-1,1.759900797E-1
1.227471313E1,-1.234836929E-1,-1.822226286E-2,-1.961600518E-1,2.325059982E-1
1.228464313E1,-2.264214393E-1,-4.418623924E-2,-1.855461860E-1,2.960514804E-1
1.229457313E1,-2.581005574E-1,-3.709941387E-2,-1.495980889E-1,3.006191152E-1
1.230450312E1,-2.909969196E-1,-3.277305901E-2,-1.174653000E-1,3.155176339E-1
1.231443413E1,-2.917506257E-1,-3.640768826E-2,-1.381311142E-1,3.248448123E-1
1.232436413E1,-2.648560649E-1,-1.187277138E-2,-1.612667924E-1,3.103170575E-1
1.233429413E1,-2.319171643E-1,-6.797388196E-3,-2.192700022E-1,3.192351946E-1
1.234422512E1,-2.799626389E-1,-3.003773153E-2,-2.477997369E-1,3.750813966E-1
1.235415512E1,-2.623705597E-1,-4.709347486E-3,-1.542834628E-1,3.044074169E-1
1.236408512E1,-1.599358200E-1,5.697468460E-2,-2.358766794E-2,1.714116661E-1
1.237401613E1,-9.154166937E-2,-1.438239634E-2,1.596938914E-1,1.846317132E-1
